,text,label
930,Fair rights for students during covid,False
931,Unmask Iowa's School Children,False
932,To allow Malaysians with valid work pass to travel in and out of singapore,False
933,Keep Omaha Public Schools Online Until COVID-19 Controlled,True
934,Joe Biden Must Step Down,False
935,"Central University of Lucknow is conducting exams from 16th , risking the health of studen",False
936,Financial Support for International Students in Australia facing hardships due to Covid-19,False
937,Freeze rent payments,False
938,"Animals are in pain, name groomers as an essential service in Ontario during COVID-19",False
939,2020-2021 Basketball Season,False
940,Save Schmidt,False
941,All frontline NHS staff to receive testing for COVID 19 if symptomatic.,False
942,"Hazard Pay for ""Essential"" workers",False
943,#FreeDarik,False
944,Start international flights in India,True
945,Please make masks mandatory in Georgia,False
946,Suspend Central Vista Project and Spend the Rs 200 Billion to Fight Covid-19,False
947,#LoveIsNotTourism: Petition for Binational Unmarried Couples to Reunite During Covid (US),False
948,Protect our children!!! Demand Covid release,False
949,Fight covid 19 san quentin,False
950,"Save the Coral City Camera, Don't Allow Disney Cruises to Destroy Our Urban Reef",False
951,Longer exercise hours - level 4 covid restrictions,False
952,Release Non-Violent Offenders in Prison Camps due to COVID-19,False
953,THE FATE OF AMAZONIA AND ITS GUARDIANS IS LINKED TO OURS - EUROPE MUST ACT IMMEDIATELY,False
954,Allow Reboot to open in San Francisco with COVID-19 safety precautions.,True
955,Petition to register Mesut Ozil in Arsenal's Premier League and Europa League squads,False
956,Arizona Stay At Home Orders : COVID-19,True
957,Petition: to award general promotion to students in colleges associated with BU Bhopal.,False
958,"Compassionate medical release for Previn Coleman, amid COVID 19 crisis in Elkton FCI Ohio",False
959,Guru Gobind Singh Indraprastha University FINAL YEAR EXAMS TO BE CONDUCTED ONLINE.,True
960,Let Wisconsin Golf,False
961,SAVE DEL MAR HORSEPARK,False
962,Stop MANDATORY  Covid Testing for Suffolk County Athletes,False
963,Shut down construction sites to prevent the spread of covid 19,True
964,Have the RIIL to allow Mount Saint Charles and Hendricken to play the championship games,False
965,"Transparency, Testing, and Online Instruction to Prevent a COVID-19 Outbreak at Mizzou",False
966,Lower SDSU Cost of Basic Tuition and Fees Due to COVID-19 and Transition to Online Classes,True
967,Protect Skateboard Retailers and Skateboarding As Essential Transportation During CoViD-19,False
968,Extend JobKeeper for Travel  Agency Agents and Mobile Travel Agents (Sole Traders).,False
969,The Heritage Private School: reduce payments for educational services during COVID-19,False
970,Keep Schools Closed Through COVID-19,True
971,Give Dolly Parton the Medal of Freedom,False
972,OUR LOVED ONES ARE DYING! Stop shielding nursing homes from liability!,False
973,Stop Greyhound Bus Lines from NYC,False
974,#FREE Donte Epps,False
975,COVID-19 IN Georgia's Prisons Rise,False
976,PROTECT OHIO’S FARMWORKERS FROM COVID-19,False
977,NO to the COVID-19 Public Health Response Bill,False
978,Pressure ICBC to Waive/Defer Monthly Insurance Premiums,False
979,Meralco: Bill Shock during the Covid Crisis,False
980,Stop Livermore Airport Expansion that includes new FBO & B737s. Reduce small plane noise.,False
981,Allow international students to remain in the U​.​S. to complete or continue their studies.,False
982,Minnesota Allow for the Operation of Guided Fishing and Charter Boat Captains,False
983,"Call for the resignation of Greg Glassman as CEO of CrossFit, Inc. #CancelGlassman",False
984,#SuspendOnlineClassesNOW,False
985,Lasershows statt Feuerwerke! #böllerfrei,False
986,Protect the UNT community from COVID-19 by suspending face-to-face classes and meetings.,True
987,Ban Gas-Powered  Leaf Blowers During COVID-19 Stay-At-Home Advisory in Massachusetts,True
988,"British people STILL showing support for Boris, despite the biased left media",False
989,"Separate Quarantine Wards, Med Check-ups for Women & Children in Jail",False
990,Keep Dr. Annie Bukacek on the Flathead City-County Health Board,False
991,"Stop Supporting Animal Cruelty, Tropical Smoothie Cafe!",False
992,Covid-19 Airbnb Hosts Economic Hardship,False
993,COVID-19,False
994,COVID-19 Impact: Need waiver for Small & Medium Business owners.,False
995,"Allocation of 20M to each Mp should instead go support health centers, doctors and nurses.",False
996,Abortion must be accessible for women across the EU,False
997,Conduct Final Examination for students in Online Mode to prevent risk of Covid Infection,True
998,"Request to set up a Covid 19 testing laboratory at GTA region, West Bengal.",False
999,Tamil Nadu needs to close colleges due to COVID- 19  Do You agree?,True
1000,"LET'S GET HOUSE BILL 1532 PASSED, REDUCE JAIL & PRISON POPULATIONS FROM SPREADING COVID-19",False
1001,Postpone/Cancel CAIE's in Pakistan May/June 2020 due to Coronavirus outbreak.,True
1002,Release Currie Hall Residents from Leases Amid COVID-19 Pandemic,False
1003,Allow Parents in Botswana  to Purchase Baby & Children's Essentials for the Winter,False
1004,Save covid-19 old infected patients across the world,False
1005,Change to Durham University Assesment in light of COVID-19 Pandemic.,True
1006,Hospital visits to be permitted to critical patients who need their loved ones around them,False
1007,Extend education loan grace period to support the graduates struggling to find jobs #COVID,False
1008,COVID-19 Isn't Over and We Need Help: Tell the Senate to Pass the HEROES Act Immediately,False
1009,Uso de mascarillas obligatorio en España para COVID-19,False
1010,Hobart City Council should allow health workers to park for free during COVID-19 crisis.,False
1011,Less Schoolwork during COVID-19 Quarantine,True
1012,Requesting Free State Gov to provide list of companies who received Covid-19 Relief Fund,False
1013,Allow Cruise Ships to come to Alaska,True
1014,Doula Support in Nebraska Hospitals during COVID-19 Outbreaks,False
1015,Cancellation of semester exam 2019-2020 and using our exam fees to Relief fund.,False
1016,Announce holidays for teachers and non teaching staff to combat corona threat,True
1017,Save Lives! Include ALL Diabetics in the COVID vaccine rollout in California,False
1018,"#saveliveslivebetter-Walmart Canada, please help keep your associates and customers safer!",False
1019,Summer 2020 Graduations to be POSTPONED not CANCELLED,False
1020,Eviction Moratorium South Africa,False
1021,Students concern related to fees submission amid this covid.,False
1022,Cancel school for at least two weeks to slow down the spread of COVID-19,True
1023,Protect Inmates And Correctional Facility Staff Against Covid,False
1024,A green recovery from COVID-19 in Northern Ireland,False
1025,Expansion of covid related subsidies to new businesses,False
1026,Demand Science-Based School Reopening Criteria in AZ!,True
1027,Stop all air travel to Ireland from covid hotspots in the US,True
1028,新型コロナウイルス感染拡大に伴う差別行為＝「コロナ差別」に際して日本政府に対策を求めます ー #差別を許さない,False
1029,"Cancel International A Level & IGCSE Exams 2021
(CIE & Edexcel)",True
1030,La entrada de las Doulas al proceso de parto junto al acompañante de la paciente.,False
1031,Shut Down Leeds Arts University for COVID-19,True
1032,STOP THE COVID-19 VACCINATION CAMPAIGN,False
1033,Pass all the CFISD students for the spring semester,False
1034,Close All Educational Institutions for Teachers and Other Staff #KeepTeachersSafe,True
1035,Alberni Grocers: Seniors-Only Hour Will Save Lives,False
1036,Lower USask Tuition Rates for 2020/21,False
1037,OFW DOLE Akap must be available to all OFW Landbased and Seabased.,False
1038,Rakyat Dan LPP-TIPIKOR RI Mendesak Pemerintah RI Lakukan Kesepakatan Dengan UN-SWISSINDO,False
1039,Make Insurance Companies Grant Full Benefit Access During Covid,False
1040,�Act Now: Temp Las Vegas Rent Freeze,False
1041,Suffolk County Executive Steve Bellone and Dr. Pigott (Suffolk DOH): Let ALL Sports Play!,True
1042,Divert military spending to global covid relief!,False
1043,Petition to Congress to Provide Economic Relief to Independent Physicians and Practices,False
1044,Closing of school during lockdown,True
1045,COVID support for those who went self-employed in last year,False
1046,CLOSE ALL CAMPUS of University of Toronto to prevent COVID-19 Outbreak,True
1047,Demand UMD Prioritize Students over Profit in Changing COVID-19 Response Policies,False
1048,Make COVID Data Transparent at NC State,False
1049,Appeal to the UN to prevent imminent starvation and a humanitarian crisis in Eritrea,False
1050,Stop the COVID-19 Madness!,False
1051,Change High School Hockey in New Jersey To a Spring Sport,False
1052,"Prisoners sentence to be reduced due to Covid 19 , full lockdown and  no visits .",True
1053,Postpone UCLA's 2020 Commencement Instead of Cancelling,True
1054,"Keep YOUR Allied HEALTH Practitioners OPEN!  
Ease the burden OUR medical system may face.",False
1055,7-POINT PUBLIC HEALTH DEMANDS: COVID-19  ACTION STEPS,False
1056,Extend the Government's Paid Parental Leave to pregnant women during the COVID-19 crisis,False
1057,Save California Seniors from a Death Sentence,False
1058,"Visayan Electric Co. (VECO), ECQ Overbilling REFUND Now!",False
1059,Stop mandatory COVID 19 testing for admission for pregnant women,False
1060,Tests massifs du Covid-19 par PCR et traitement hydroxychloroquine et azithromycine !,False
1061,No school or ECE during Alert level 3.,True
1062,Ban - Free or Complimentary breakfast & happy hours Nationwide,False
1063,Cancellation of Semester End Examination,True
1064,Death of NM Small Business,False
1065,Extend Free School Meals Into The Summer Holidays,False
1066,COVID-19: Award Predicted Grades to A-Level Students (Including Pre-U and IB),False
1067,Make Colorado Public Schools Remote This Fall,True
1068,Covid-19: Governor Reynolds please close the IA Schools for the rest of the school year.,True
1069,"Suspend ALL rent, mortgage, and utility payments during the COVID-19 pandemic",False
1070,Allow federal inmates in the bureau of prisons access to tablets during Covid-19 pandemic!,False
1071,Declare the Road Accident Fund an Essential Service,False
1072,"Urban Outfitters, JCPenney, C&A #PayUp for orders, save lives",False
1073,"Let's save the life of Shani Abeysekera, the greatest detective of Sri Lanka",False
1074,Crisis Pay: Give Frontline Healthcare Workers The Pay They Deserve,False
1075,"Designate Occupational, Physical Therapists and Speech Language Pathologists as frontline",False
1076,Keep the Americans from making a movie about how well they handled Covid - 19,False
1077,Covid-19: Urgent action plan for the Labour movement!,False
1078,Osteopathic Manual Practitioners in Ontario Should Be Considered an Essential Service!,False
1079,Stop World Travel and call it finally a pandemic!,True
1080,State of Hawaii to freeze rent and mortgage payments during COVID-19 pandemic.,False
1081,NHS COVID Medal,False
1082,"""Withdraw EIA 2020 Draft""",False
1083,Hazard Compensation for Shipyard Employees during Covid-19 Pandemic,False
1084,Hair Salons Are An Inevitable Business - Make Us Essential!,False
1085,#карантинвбеларусь,False
1086,UPenn petition to reduce/forgive/rebate spring 2020 tuition due to COVID-19,False
1087,"Initiative to combat ""COVID 19"" through Public Awareness",False
1088,Ripartire dopo il COVID-19: Legalizzare la Cannabis per il futuro dell'Italia,False
1089,The University of Alberta shouldn't charge full tuition for online classes!,False
1090,Call for Action: Defund the Winnipeg Police Service,False
1091,Reinstate NCLEX Testing,False
1092,STOP hydropower project in Arunachal’s bio-diverse Dibang Valley,False
1093,Petition for Pass/Fail Option in Spring 2020 Courses at UTEP,False
1094,¡Urgente!,False
1095,COVID,False
1096,Cancellation of Semester End Exams (Goa University),True
1097,Release of non violent prisoners to prevent a dangerous COVID-19 outbreak in prison,False
1098,"Suspension of Rent, Mortgage, & Utility Payments During the Coronavirus Pandemic",False
1099,Optional Pass/Fail for UIUC,False
1100,Open up Outdoor Dining,True
1101,Colorado COVID-19 Housing Relief,False
1102,Muhyiddin Please Resign / Muhyddin Letak Jawatan,False
1103,Keep Davis School District students safe by keeping hybrid schedule.,True
1104,HELP TO SHARE! UTM should conduct classes fully online! - Covid-19,True
1105,Massive COVID-19 testing now!,False
1106,COVID-19 ERADICATION in Australia,False
1107,COVID-19 closing Casinos to contain virus,True
1108,Allow Frontline Healthcare workers to keep their children.,False
1109,Make it easier for families to close the accounts of a loved one who dies,False
1110,"COVID-19 MAY GET ERADICATED, BUT NOT OUR UNIVERSITIES ATROCITY",False
1111,ALDI USA: make COVID-19 raises permanent!,False
1112,Stop Murrayfield Ice rink from closing it’s doors for good,False
1113,COVID related travel restrictions in Canada,True
1114,Include Sports Academies in Covid-19 Relief Fund. SAVE them from shutting down,False
1115,Milwaukee should require masks in public places to protect residents,False
1116,Navajo President Nez: Immediately Allow Diné Relief Efforts During COVID-19 Curfews,False
1117,FIGHT POVERTY BY SUPPORTING DISTRIBUTED RESERVED CRYPTOCURRENCY IN NIGERIA.,False
1118,Cancel 2021 GCSE & A-Level Exams,False
1119,Rehabilitation of those affected severely by Amphan,False
1120,Make Selling dogs illegal unless you are a licensed and accredited breeder,False
1121,"Tell Governor Kemp: Shut down Georgia TODAY, Save Lives",True
1122,Lorenzo (USC Off-Campus Student Housing) Rent Waived/Reduced due to COVID-19,False
1123,Canadians Demand Interest and Debt Relief from Banks During COVID-19,False
1124,Stop treatment of covid-19 patients in Wolfson Cystic Fibrosis unit,False
1125,Freeze Law Society of Ontario & LAWPRO Fees due to COVID-19,False
1126,Protect UNM Graduate Students amid COVID-19,False
1127,"Mandatory Medical Cover, Safety Gear and Job Security For Journalists",False
1128,REQUEST FOR SCHOOL CLOSURE DUE TO HIGH RISK OF COVID 19,True
1129,Close Pinkerton Due To Covid-19,True
1130,Запрет на перекладку плитки в 2020 году в г. Москве,False
1131,North Carolina COVID-19 Housing Relief,False
1132,CU Denver switching to Pass/Fail Grading in response to COVID 19,False
1133,CLOSE Seattle University campus due to COVID-19 death and new cases,True
1134,Cover COVID-19 treatment in #Aarogyasri Scheme,False
1135,"Governor Gretchen Whitmer: Suspend Rent, Mortgage, & Utility Payments During Pandemic",True
1136,Tell Solano Co. to keep community safe during COVID & send staff home for Teleworking,True
1137,"équipements de protection individuelle minimale, frottis et responsabilité pour lutter!",False
1138,Stop EMI Payments During Crisis,False
1139,Grant work from home to IT employees around India,True
1140,Open Adult Slowpitch Softball in California,True
1141,Delay or start school in stages,True
1142,Save Knaresborough Arts and Crafts centre,False
1143,Covid-19 protection for police officers,False
1144,Make the Government fund PPE for Pharmacies,False
1145,MAKE GYMS ESSENTIAL,False
1146,SAVE our Hokitika SPCA animal shelter from closure,False
1147,Allow dog walking during SA lockdown,True
1148,Release imprisoned journalists worldwide,False
1149,Save Grandma from COVID,False
1150,Illinois Schools Should Void 4th Quarter Grading and Pass All 2019/2020 Classes,False
1151,Help Sac Library Staff Get Paid During Covid-19 Closures,True
1152,Partial fee refund due to Universities closure in the midst of COVID-19 outbreak,True
1153,We want the Ministry of Education to re-consider the decision for school reopening,True
1154,"Justice For Mehali Pastrikos, Wade Williams & Miguel Pechay! Sentence Appeal! TF Inquest!",False
1155,Government Support for NW Ontario Tourism #savesunsetcountrytourism Before It's Too Late,False
1156,Protect Mirrlee's fields from a potential building development of  200 houses.,False
1157,Reschedule NCAA Wrestling Tournament,True
1158,"Reclassification of Micro Gyms, Pilates, and Yoga Studios in St Louis",False
1159,Tax free earnings for all healthcare workers during Covid-19 crisis,False
1160,UAL: Save Our Degree Show!,False
1161,Change the theme of Splash Mountain ride in Disney Parks,False
1162,Hair Salons to open in Marion County (Indiana) following social distancing rules,True
1163,BPS  Covid Safety Metrics,False
1164,Save South Norwood Library,False
1165,Return high school sports to Ohio,False
1166,Open Capitation Model Funding (FHO) to All Family Physicians in Ontario Urgently!,False
1167,Petition to extend mid-semester break of NITJ in light of the COVID-19 outbreak,False
1168,Закрыть высшие учебные заведения Москвы на карантин в связи с пандемией коронавируса,True
1169,Open our Garden Centres,True
1170,COVID 19 Beauty Industry Economical Impact - Canada,False
1171,Covid Death Relief Fund,False
1172,"Close all Australian schools, decrease the risk of COVID-19",True
1173,Withdraw the freeze in hike of dearness allowance of central govt employees and pensioners,False
1174,We need a Break from online classes and exams!,True
1175,Covid-19 Economic Relief for Property Owners,False
1176,Petition for Online Teaching in Nottingham Trent University under COVID-19 Threat,True
1177,"""No detriment"" Policy for UCD",False
1178,Salviamo la Repubblica dell’Arte di Frigolandia dall’assurda minaccia di sgombero,False
1179,Annastacia Palaszczuk & Jeanette Young to make a national apology to Nathan Turner family,False
1180,CHANGE THE AMBULANCE SERVICE STATUS FROM ESSENTIAL TO EMERGENCY AFTER COVID-19,False
1181,Fair treatment for easyJet staff,False
1182,Trump must resign for admitting to downplaying COVID-19,False
1183,The New School: Aid Students with a Partial Tuition and Housing Refund,False
1184,Release or Home Confinement for Federal Prisoners from COVID-19 Coronavirus,False
1185,COVID-19 : Non à la fermeture du Parc Oméga !,False
1186,Close School I dont want covid 19,True
1187,Close USF campus due to the COVID-19 (coronavirus),True
1188,Stop Missouri's DESE From Spending CARES Act Funding on a Standardized Test,False
1189,Petition to ask Philippines Senator Koko Pimentel to resign.,False
1190,Close Douglas County Schools due to COVID-19,True
1191,Close South Coast Plaza Mall - Stop Covid-19,True
1192,Request To Make NOVA Spring 2020 Classes Pass/Fail An Option Due to COVID-19,True
1193,"Diabetes to be added in Clinically Extreme Vulnerable ""Shielding"" list for COVID 19",False
1194,"Protect Haida Gwaii, and North and Central Coasts - Restrict Non-Essential Travel Now",False
1195,Free and voluntary COVID-19 testing for front-line Nurses in Ghana once every week.,False
1196,Open House Ban During Covid-19,True
1197,URGENT: PROTECT OKLAHOMA'S INMATES FROM COVID-19 BY REDUCING OVERCROWDING,False
1198,ALL colleges TEST OPTIONAL for Fall 2020 applications amid COVID-19 pandemic,True
1199,Postpone UPSC CSE Prelims 2020 to August '20 amidst COVID 19 pandemic,True
1200,Save Western Ghats from annihilation,False
1201,Save Beacon Hill Park,False
1202,Government of India: Don't Tax Medical Bills,False
1203,NO FAILING @ UCR,False
1204,WIAA - Let them play football!,False
1205,#NoJailDuringCovid: Coronavirus Pandemic – Release the Bhima Koregaon political prisoners,False
1206,Schedule Disneyland to reopen at a later date.,True
1207,Proteggere Italia e Svizzera dal COVID-19 | Protect Italy and Switzerland from COVID-19,False
1208,Cancel 12 th board exam,True
1209,Close all CCPS schools to limit spread of Coronavirus,True
1210,SAVE OUR FREEDOMS- No mandated mask-wearing,False
1211,Appeal to the President of India on issues thrown up during lockdown,True
1212,Waive off School Fee at Indian Schools in Oman due to COVID-19,True
1213,Covid-19 Youth Brigades exploited,False
1214,Protection from COVID-19,False
1215,Change URI to Pass/Fail grading system (with a letter grade option) for Spring 2020,False
1216,"Allow restaurants to offer outdoor ""Curbside Plus"" dining",True
1217,Close Holland and Barrett Stores. (Covid-19 Crisis),True
1218,Doug Ford: Reinstate the Covid benefit for all ODSP recipients,False
1219,Petition for holidays in Colleges in concern of COVID-19,False
1220,Protecting the Rights of Birthing People to Give Birth in a Safe and Supported Environment,False
1221,"NSW Govt, under the Protection of Covid-19 will commence the slaughter of our Snowy Brumby",False
1222,Duval County Beach Access (COVID-19),False
1223,Save Local Flower Shops - Let Them Deliver On Mother's Day,True
1224,Save Japanese Restaurants from Bankruptcy During COVID-19/防止日本餐廳業界破產倒閉之對策/일본 레스토랑 도산 방지 대책,False
1225,Ticketmaster Refund Our Money Now! - COVID 19,False
1226,"Make it ""Zoe's Law""..Ensure ALL moles/tags removed, are tested BY LAW for melanoma cancer.",False
1227,Get British performers home from cruise ships #GetBenhome #Covid 19,False
1228,Allow Antepartum Women to Have Support Partners in Hospitals During COVID-19,False
1229,#PostPoneJEEandNEET in COVID,True
1230,Larang Perdagangan Daging Hewan Liar di Indonesia / Stop Selling Wild Meat in Indonesia,False
1231,Reverse Postponement of Winter & Spring Sports,False
1232,#letthedjsplay,False
1233,Pass all CSUDH Students for Spring 2020 with an A letter grade,True
1234,"Father's Day Gift: Sebastien, Rosena and Amaika Arrived Safely with YOUR Help!",False
1235,BRING BACK THE OLD FLAMIN' HOT LAYS FORMULA,False
1236,Pakistan didn't cause the pandemic - racist British reports will increase hate crime.,False
1237,Stop Australian Banks Charging Interest during Covid-19,True
1238,Denver Public Schools: SAFE Openings - 14 Days w/o New COVID Cases,True
1239,Postpone UCLA Class of 2020 Commencement,True
1240,NO IN SCHOOL EXAM COVID-19,True
1241,Safeguard the Right of All Laboring People to Have Support During COVID-19 Crisis,False
1242,TRUSD Must Condemn Anti-Asian and Racist Behavior,False
1243,¡Medidas MÁS SERIAS para enfrentar el COVID-19 en Miami!,False
1244,Shut Down PISD schools during Covid-19 Outbreak,True
1245,Renew I Am Not Okay With This,False
1246,Scotland Back in the EU,False
1247,Government of Ghana Must Implement the National Health Laboratory Policy,False
1248,Freeze Rent for All NYC Residents,False
1249,Closure of educational institutes due to multiple outbreaks of COVID-19 in Pune .,True
1250,Spring sports for International leadership of texas,False
1251,Temporary online classes for HELP students due to covid-19,True
1252,Dominos Employees Demand COVID-19 Hazard Pay,False
1253,Make FUHSD Classes Accessible Online,True
1254,To impeach Governor Ron DeSantis for neglecting his duty to protect Floridians from COVID,False
1255,Partial Refund of Fees for Curtin University Malaysia,True
1256,ICE: Do not deport International Students,False
1257,Free data for students,False
1258,300 Trees being removed for redevelopment by Kejriwal Ji's Govt in Ayur Vigyan Nagar Delhi,False
1259,A CALL TO ACTION FOR ESSENTIAL HEALTH & FITNESS. RE-OPEN OUR GYMS IN ONTARIO!!!,True
1260,"Anchorage, AK: Repeal Emergency Order 15 to Help Our Community",False
1261,COVID-19 TOTAL ENTRY BAN: ZAMBIA MUST CLOSE ITS BORDERS AND AIRPORTS IMMEDIATELY,True
1262,No detriment policy for UWE Bristol,False
1263,FDA expedite review and approval of lifesaving Cuban antiviral for COVID-19,False
1264,Zero Percent Interest on Credit Cards during COVID19,False
1265,"Make Corona Testing Free in India.
(Including Pvt. Hospitals and Clinics)",False
1266,Petition for Nirma University to take preventive action against COVID 19,False
1267,Hazard Pay and Family Leave for Walgreens Employees,False
1268,"4-POINT THOMASIAN DEMANDS: FIGHT FOR OUR WELL-BEING, LIVELIHOOD, AND DEMOCRATIC RIGHTS!",False
1269,Make masks mandatory in South Carolina,False
1270,Pay PetSmart Employees While on Leave,False
1271,"Wedding, Event & Creative Professionals Covid-19 Relief Fund",True
1272,Dental Hygiene High Risk Occupation for exposure to COVID/19 Ensuring Personal Safety,False
1273,Allow college students to pass during the COVID-19 pandemic.,False
1274,HBUHSD DISTRICT SHUTDOWN FOR COVID-19 (CORONAVIRUS),True
1275,Support Peoria Academy During The COVID-19 Crisis,False
1276,Concerning the Safety of Soccer in a Covid-19 World - A Letter to Governor DeWine,False
1277,Suspend Online Classes or Refund Our Money,True
1278,Keep kids in extra curricular activities in ND.,False
1279,COVID-19 crisis -more Australian music to be played on Australian radio.,False
1280,Extend financial package to cover losses of covid19 lockdown to small businessman also....,True
1281,Australian Medical Schools Must Consider an Opt In/Opt Out System for 2020 GPA Results,False
1282,COVID-19:Provide Work From Home to all employees before it's too LATE. Health is important,False
1283,Make small grants/funding available for Self Employed & Freelancers during COVID-19,False
1284,Το Σπίτι Δεν Είναι Ασφαλές Για Όλες / Home Is Not Safe For All,False
1285,Partial tuition refund due to the COVID-19 virus causing classes to go online,True
1286,Bryn Mawr College COVID-19 Credit/No Credit Spring Semester,False
1287,"Save Our Future Teachers - Support, & Share",False
1288,Save Services for Those with Developmental Disabilities During Covid-19,False
1289,PASSING GRADES FOR ALL STUDENTS FOR THE SPRING 2020 SEMESTER!,False
1290,Kenyan Citizens requesting IMF to withhold any loans or grants to the government of Kenya!,True
1291,Tell west Virginia representatives to not make hazelton/gilmer prison a quarantine site,False
1292,Save Georgia Disability Services,False
1293,Protect Doctors Nurses & Medics against punitive litigation during & after COVID-19 Crisis,False
1294,Safe Staffing during COVID at Emanate,False
1295,Help International Students Stay at The University of Texas at Austin!,True
1296,The Immediate Issue of Travel Documents for Sarah's children to come to Canada,False
1297,Environmental Impact Assessment Notification 2020-Withdrawal,False
1298,ISO: Give engineers the Standards needed to build ventilators in fight against COVID-2019,False
1299,Protect People in Long-Term Care,False
1300,Please facilitate 14-days-self-quarantine of Iranian new immigrants,False
1301,Waive EDD False Statement Penalty Weeks during COVID 19 for Claimants in Good Standing,False
1302,Bring back McDonald's SNACK WRAPS!,False
1303,Pay rise for frontline NHS staff tackling COVID-19,False
1304,Allow Cigarettes and Tobaccos during COVID-19 lockdowns,True
1305,Family pleads for compassionate visits in father's dying days,False
1306,"Immediately Enact Vegan Law to Stop COVID-19, Climate Change, Rescuing Our World!",False
1307,Time to Save the New York YMCA Camp from Potential Sale,False
1308,Supermarkets: Stop Selling Suffering!,False
1309,Give Oregon Kids What They Need to Learn to Read!,False
1310,Allow spa and leisure facilities to demonstrate that they can reopen safely.,True
1311,Compensate hospital locums and locum GPs from Covid 19 self-isolation income loss,False
1312,Removal of payment of compulsory payment of ₦52000 covid test upon arrival in Nigeria.,False
1313,Levez les sanctions contre l’Iran pour lutter contre l’épidémie de coronavirus !,False
1314,Freeze rents & mortgages for the duration of Coronavirus,False
1315,COVID-19: BE PROACTIVE NOT REACTIVE,False
1316,Require Vaccination Options for WA Teachers & Students before returning to school.,False
1317,Respiratory Therapists Deserve Hazard Pay,False
1318,Relaxation in EMI due to COVID-19. Appeal to Govt. of India for 6 months relief.,True
1319,Support Louisiana Vote-By-Mail,False
1320,Stop Evictions in Whittier - COVID-19,False
1321,PASS/FAIL Grading Option for Spring 2020 Semester at the University of Miami,False
1322,30% Pay Cut for Top 10 City Managers,False
1323,Justice For Jamaicans Against the Jamaica Public Service (JPS),False
1324,"#MoveAsOne: Affordable, Efficient, and Humane Public Transportation for Filipinos",False
1325,Give NAIA Athletes Another Year of Eligibility,False
1326,Support and clear guidance for the reopening of baby and toddler classes and groups.,True
1327,"UArizona COVID-19 Response from Coalition of Concerned Faculty, Staff, and Students",False
1328,COVID and Poverty,False
1329,Keep independent Texas restaurants alive during COVID-19,True
1330,Allow Tattoo Shops in NV to reopen in Phase 2,True
1331,Sailors need lifesavers too!!! Wake up world!!!,False
1332,Save Tennessee’s Zoos and Aquariums,False
1333,Doug Ford: Allow Horse Racing to Continue,False
1334,Shift semester end exams in VTU colleges to online mode due to pandemic situation.,True
1335,President Trump: Fight for Monthly Stimulus Payments and be a Hero to the People,False
1336,Justice for EMS,False
1337,Ask Gov. Polis to announce a COVID-19 Relief Package for Food & Bev,False
1338,Stop Exposing Sanitation Workers through Open Bin Garbage Collection,False
1339,Shut down and clean Amazon facilities that test positive for COVID-19 EWR9,True
1340,Illinois for Remote Learning,True
1341,Pay the £500 bonus to all Scottish healthcare workers,False
1342,LAX Employee Busses & COVID-19 Precautions,False
1343,"Help St John become fully funded, it's a travesty they aren't already!",False
1344,International healthcare workers to be able to relocate overseas with minimal ielts hussle,False
1345,Pay the Student Nurses and Midwives,False
1346,Suppression totale des prélèvements CARMF pendant la durée de la crise Covid,False
1347,Shut Down UVIC and Keep Students Safe,True
1348,DO NOT OPEN OUR SCHOOLS DURING COVID-19 CRISIS,True
1349,The Iranian people suffering from Coronavirus; Lift All Medical Sanctions Now,True
1350,NOW! Support House Resolution 151 to protect AAPI communities from hate and bias attacks.,False
1351,Hundred of Myanmar doctors are in turmoil for UK job/exams due to closure of local VFS,True
1352,GOV. BROWN: OPEN POOLS IN OREGON TO COMPETITIVE SWIMMERS IN PHASE 1,True
1353,Request to Make NC A&T Spring 2020 Courses Pass/Fail due to COVID-19,True
1354,De-Densify Cornell's Ithaca Campus By Rescinding Jessica Zhang '24 Acceptance,False
1355,#FlattenTheCurve: Order Stricter Implementation of “Work From Home” in Companies,False
1356,GYMS VS. THE STATE OF ALABAMA,False
1357,A law to close entertainment venues during the COVID-19 outbreak to safeguard jobs.,True
1358,Keep Doulas in the Hospital Supporting Moms during COVID-19,False
1359,Cancellation of final year exams as the risk of Covid 19 spread have increased.,True
1360,"Pettion to Allow for Outdoor, Socially Distanced Workouts",False
1361,"In wake of COVID-19 slowdown, guarantee the American people a Universal Basic Income",False
1362,Cancel Rent and Mortgage Payments during Covid-19,True
1363,HOLD INDIA ACCOUNTABLE FOR HUMAN RIGHTS VIOLATIONS IN KASHMIR,False
1364,Change USF Class Grading to Mandatory Pass/Fail for Spring 2020  Due to COVID-19,True
1365,Urgent resources for COVID-19 in Indigenous Communities,False
1366,Petition to reconsider the decision of eliminating the University of Hartford Spirit teams,False
1367,FLORIDA PRISONERS COVID-19,False
1368,$2000/month to every American #moneyforthepeople #covid19,False
1369,Ontario needs to allow salons to open before they lose their businesses!,True
1370,Temporary Hazard Pay For Grocery Workers During COVID-19 Pandemic,False
1371,BAME LEADERSHIP: A DEMAND FOR A COVID-19 RACE EQUALITY STRATEGY,False
1372,Force Banks to Give Mortgage & Payment Holiday,False
1373,Bring back Maldivians stranded in Malaysia due to Covid 19,True
1374,Require masks in grocery stores to fight COVID-19,False
1375,Access to Covid-19 swabbing for symptomatic NHS and frontline emergency services,False
